"id","cat_id","lat","lon","inner_x_diameter","inner_y_diameter","outer_x_diameter","r_eff","thickness","e","angle","dispersion","abslon"
91734,"MWP1G008906-04651",-0.4650537,8.9062434,0.0453266,0.0518683,0.0698594,2.52908693712049,1.04240892315255,0.486144119023094,19.193,0.0119032,8.9062434
91735,"MWP1G039319-02877",-0.2876606,39.3186755,0.0310046,0.0318217,0.0480170,1.65473382349085,0.721814605992035,0.22515674936536,27.015,0.0054645,39.3186755
91736,"MWP1G303868-07873",-0.7872750,303.8684763,0.0303820,0.0309743,0.0475260,1.62504253991109,0.727380061645368,0.194625144075921,19.428,0.0054214,-56.1315237
91737,"MWP1G339099-02046",-0.2045773,339.0988535,0.0552921,0.0531761,0.0956689,3.03906014111655,1.71322942996742,0.273997098257792,24.960,0.0127546,-20.9011465
91738,"MWP1G050785+01683",0.1682530,50.7849671,0.0109242,0.0112055,0.0210656,0.649888646828872,0.430281301324787,0.222659581978777,42.254,0.0017279,50.7849671
91739,"MWP1G059837+00112",0.0112186,59.8365257,0.0317932,0.0323328,0.0536529,1.76410127272463,0.927448050495239,0.181932266507321,23.175,0.0049807,59.8365257
91740,"MWP1G032985-03351",-0.3351147,32.9851559,0.0476627,0.0476652,0.0727157,2.49775073295699,1.06290877158358,0.0102418544034204,29.048,0.0063842,32.9851559
91741,"MWP1G038907-04386",-0.4385987,38.9072680,0.0394047,0.0352834,0.0650514,2.05758551627871,1.08908086782949,0.445240636424967,48.799,0.0034906,38.9072680
91742,"MWP1G349091+00756",0.0755745,349.0907193,0.0349206,0.0354814,0.0575118,1.91358536299814,0.958481965041093,0.177090699479128,16.205,0.0076176,-10.9092807
91743,"MWP1G354465+00747",0.0747188,354.4647368,0.0375883,0.0403314,0.0628161,2.12158397813489,1.07072772268925,0.362494280254338,7.586,0.0057462,-5.5352632
91744,"MWP1G023041-03990",-0.3989782,23.0405485,0.0443466,0.0471498,0.0679401,2.38954160965688,1.00129752346226,0.339663742706698,46.507,0.0081740,23.0405485
91745,"MWP1G304927+05553",0.5552664,304.9268791,0.0232998,0.0218581,0.0406567,1.27396979424191,0.736603181983967,0.346299707578727,7.442,0.0036527,-55.0731209
91746,"MWP1G313670-01046",-0.1046154,313.6700206,0.0363459,0.0383923,0.0560924,1.9600406396853,0.837978594291108,0.322123530281117,49.376,0.0068983,-46.3299794
91747,"MWP1G313851-02426",-0.2426252,313.8505619,0.0156240,0.0159131,0.0249311,0.843640855754739,0.394877244922578,0.189749277743543,3.084,0.0022300,-46.1494381
91748,"MWP1G315980-01816",-0.1815883,315.9797473,0.0231904,0.0236721,0.0353606,1.22536974842292,0.516355810775642,0.200707805785976,12.677,0.0027694,-44.0202527
91749,"MWP1G338574+00204",0.0203861,338.5737411,0.0304166,0.0351458,0.0473125,1.71196152183874,0.718066306810394,0.501011654717607,35.497,0.0050306,-21.4262589
91750,"MWP1G030613-06253",-0.6252962,30.6134549,0.1308664,0.1269328,0.2060373,6.88098223238614,3.18946571694432,0.243336761985131,59.027,0.0220682,30.6134549
91751,"MWP1G057471+03043",0.3043328,57.4707895,0.0318986,0.0322951,0.0546762,1.78054187620776,0.96638250756321,0.156218033426284,13.660,0.0034378,57.4707895
91752,"MWP1G301505+05543",0.5543155,301.5051014,0.0270394,0.0257365,0.0436433,1.42898348179839,0.704575617986777,0.306673546565211,9.636,0.0050430,-58.4948986
91753,"MWP1G326664+05225",0.5225407,326.6639961,0.1360325,0.1259330,0.2020715,6.81539946846946,2.80318282978383,0.378119702168564,18.512,0.0331394,-33.3360039
91754,"MWP1G334287-01536",-0.1535852,334.2867077,0.0330851,0.0314098,0.0508328,1.7035044067703,0.753135049658901,0.314178548883175,28.322,0.0052466,-25.7132923
91755,"MWP1G015684-02904",-0.2904163,15.6841576,0.1144769,0.1127599,0.1539318,5.59512899625534,1.67396510986729,0.172546684873729,14.445,0.0196218,15.6841576
91756,"MWP1G305229-01450",-0.1449531,305.2294569,0.0117692,0.0117861,0.0200986,0.6528895970722,0.353386566668287,0.0535325030751734,12.067,0.0025996,-54.7705431
91757,"MWP1G012309-00609",-0.0609018,12.3087772,0.0553075,0.0551865,0.0765887,2.75868013029503,0.902885240733017,0.0661116513269456,12.583,0.0117352,12.3087772
91758,"MWP1G022994-01535",-0.1535495,22.9938224,0.0314990,0.0321069,0.0534385,1.75399301642276,0.930839311293183,0.193671803752093,7.814,0.0051224,22.9938224
91759,"MWP1G029641-04548",-0.4547585,29.6409428,0.0305911,0.0309343,0.0526959,1.71097068789512,0.937835728860239,0.148545865850519,18.048,0.0053287,29.6409428
91760,"MWP1G034334+02126",0.2126023,34.3344287,0.0437463,0.0436826,0.0628119,2.2225911863494,0.808885052339237,0.0539455836766254,14.031,0.0048261,34.3344287
91761,"MWP1G322060+06149",0.6149091,322.0603457,0.1209714,0.1111766,0.1713798,5.89765034105655,2.13997578123449,0.39418269350181,25.221,0.0210009,-37.9396543
91762,"MWP1G341667-03864",-0.3864361,341.6668053,0.0670662,0.0469767,0.1081586,3.17116600262175,1.75936212481282,0.713698839293785,21.170,0.0081216,-18.3331947
91763,"MWP1G350327+00925",0.0925305,350.3269650,0.0236336,0.0228096,0.0363243,1.2251853587735,0.538475606844139,0.261754883430643,6.353,0.0037367,-9.6730350
91764,"MWP1G008331-03531",-0.3530969,8.3305405,0.0553001,0.0593778,0.0842400,2.98404635349616,1.22833216153334,0.36418612753989,19.496,0.0104130,8.3305405
91765,"MWP1G344754-05440",-0.5439972,344.7544998,0.1224148,0.1260248,0.1772287,6.32700218359641,2.32572718673431,0.237633680644182,33.307,0.0137980,-15.2455002
91766,"MWP1G030961+05940",0.5940417,30.9611311,0.0314970,0.0346148,0.0509218,1.76703027152567,0.824702351915891,0.414764703251836,21.981,0.0072058,30.9611311
91767,"MWP1G035001+03318",0.3318271,35.0009064,0.0536256,0.0572467,0.0800855,2.85863174012286,1.12300399810536,0.350010707882247,7.630,0.0079247,35.0009064
91768,"MWP1G034246+01023",0.1022805,34.2458336,0.0264145,0.0261996,0.0440076,1.44180054149776,0.746415749739428,0.127299555250601,9.869,0.0069892,34.2458336
91769,"MWP1G036468-01859",-0.1859109,36.4681594,0.0699278,0.0722739,0.1064806,3.7118150179326,1.55094338292858,0.252722648021264,25.442,0.0118656,36.4681594
91770,"MWP1G299286-02903",-0.2903398,299.2858172,0.0594215,0.0540789,0.0892797,2.9743059534893,1.26769678128504,0.414411134165882,19.508,0.0080354,-60.7141828
91771,"MWP1G309412-03691",-0.3690691,309.4121930,0.0446585,0.0478898,0.0705102,2.45099508767336,1.09722391552688,0.361101955113409,56.242,0.0086862,-50.5878070
91772,"MWP1G000569-08550",-0.8549744,0.5685848,0.0538988,0.0500711,0.0887985,2.85124616106202,1.4812696458121,0.370120945575868,14.136,0.0093181,0.5685848
91773,"MWP1G007982-03302",-0.3301633,7.9821666,0.0989512,0.0923466,0.1506869,5.0372594003258,2.19580936225515,0.359217248939784,11.519,0.0209866,7.9821666
91774,"MWP1G049353-02782",-0.2782138,49.3528167,0.0291587,0.0306094,0.0449531,1.56750102571442,0.670228818230768,0.304206657190098,24.812,0.0039259,49.3528167
91775,"MWP1G322531+02587",0.2587089,322.5308497,0.0474162,0.0485458,0.0726405,2.51443995612944,1.07022501462128,0.214466924963671,23.294,0.0099455,-37.4691503
91776,"MWP1G339477+01818",0.1818416,339.4770528,0.0185758,0.0187189,0.0270244,0.953667378265846,0.358445556993233,0.123413608730048,17.433,0.0015147,-20.5229472
91777,"MWP1G342567+07370",0.7369946,342.5670841,0.0237954,0.0233428,0.0382258,1.26968494883713,0.612247526343527,0.194111275121521,22.675,0.0041399,-17.4329159
91778,"MWP1G004346+01351",0.1350631,4.3459714,0.0502592,0.0575129,0.0759080,2.77733010698869,1.08986040827013,0.486147101677696,14.686,0.0112964,4.3459714
91779,"MWP1G045774-03790",-0.3789753,45.7738250,0.0235189,0.0231536,0.0389593,1.27625190384373,0.655092768452664,0.175565170565166,15.742,0.0027020,45.7738250
91780,"MWP1G063137+02452",0.2451884,63.1367552,0.0235664,0.0233063,0.0438106,1.35745340157363,0.858895761034335,0.148162028958034,7.625,0.0043883,63.1367552
91781,"MWP1G328807-00775",-0.0774821,328.8067664,0.0386605,0.0369344,0.0589129,1.98730537796952,0.859382446816108,0.295468888347333,24.266,0.0069450,-31.1932336
91782,"MWP1G046966+03154",0.3154375,46.9659274,0.0978521,0.0940037,0.1363982,4.81865782150047,1.63560726938569,0.277688195913565,13.266,0.0160017,46.9659274
91783,"MWP1G052845-05363",-0.5363144,52.8452881,0.1749307,0.1792302,0.2434815,8.84835924957087,2.90851864916434,0.217719883638603,52.075,0.0520055,52.8452881
91784,"MWP1G052159+07094",0.7094161,52.1590148,0.0158250,0.0156463,0.0262830,0.861343393906187,0.443699660106566,0.149856608303546,8.096,0.0019544,52.1590148
91785,"MWP1G057544-02820",-0.2820448,57.5436965,0.0343629,0.0333982,0.0545192,1.81532738647125,0.855213728069114,0.235286253661406,37.300,0.0090240,57.5436965
91786,"MWP1G305263+02133",0.2133479,305.2629246,0.0458209,0.0490678,0.0804501,2.64739526767178,1.46969001615108,0.357721562066746,6.169,0.0056924,-54.7370754
91787,"MWP1G316519-05993",-0.5992569,316.5186186,0.0368427,0.0352047,0.0646036,2.03368184853626,1.17796719128271,0.294859181335208,36.212,0.0064545,-43.4813814
91788,"MWP1G316331+03271",0.3271065,316.3314200,0.0233273,0.0284341,0.0431503,1.45881397449277,0.84334721991976,0.571791829792529,65.954,0.0038553,-43.6685800
91789,"MWP1G006200-03369",-0.3369364,6.1999659,0.0248449,0.0235552,0.0424322,1.34914916365518,0.74631941057572,0.318002274542146,7.587,0.0032451,6.1999659
91790,"MWP1G047029+02204",0.2203927,47.0289612,0.0407014,0.0414628,0.0680196,2.24900711746943,1.15904295858926,0.190760795542308,5.237,0.0071900,47.0289612
91791,"MWP1G053551-00082",-0.0082214,53.5511412,0.0733086,0.0763663,0.1249016,4.12684170774497,2.18917603303259,0.280136807939458,48.598,0.0150926,53.5511412
91792,"MWP1G311160+00441",0.0440522,311.1603229,0.0265663,0.0258431,0.0448571,1.44871229969759,0.776056437955186,0.231740921738582,4.121,0.0043313,-48.8396771
91793,"MWP1G317613-04032",-0.4032471,317.6127801,0.0975741,0.0963966,0.1438858,5.00158595988859,1.96486353036265,0.154886644172766,15.159,0.0160008,-42.3872199
91794,"MWP1G328688+04842",0.4842022,328.6884901,0.0260112,0.0259860,0.0409608,1.38429496695545,0.634257859454076,0.0440078205431242,9.006,0.0032603,-31.3115099
91795,"MWP1G017330-01379",-0.1379344,17.3299193,0.0179970,0.0166685,0.0277390,0.919055807215817,0.413512507841703,0.37707643896922,16.110,0.0054641,17.3299193
91796,"MWP1G048544+04785",0.4785173,48.5437795,0.0911342,0.0991691,0.1260726,4.72018983006516,1.48327813528005,0.39430930505499,23.165,0.0226467,48.5437795
91797,"MWP1G309152-02069",-0.2069296,309.1516007,0.0529733,0.0728133,0.0804034,3.1967724132276,1.17397931758185,0.686084027465384,17.593,0.0157192,-50.8483993
91798,"MWP1G013992-01288",-0.1287510,13.9917824,0.0443905,0.0437603,0.0709401,2.36708155905553,1.12642209646512,0.167904482924305,38.253,0.0089382,13.9917824
91799,"MWP1G297498-07625",-0.7625485,297.4979564,0.0487024,0.0481711,0.0795506,2.62917129038238,1.30879030975871,0.147306543860038,20.683,0.0080871,-62.5020436
91800,"MWP1G309550-07199",-0.7198959,309.5503206,0.0373524,0.0384116,0.0637662,2.0938338362327,1.12070715537122,0.233215835562551,14.281,0.0066526,-50.4496794
91801,"MWP1G056410+04257",0.4257380,56.4095984,0.0313232,0.0312493,0.0548947,1.75764834560048,1.00005444733352,0.0686511551451768,24.159,0.0041290,56.4095984
91802,"MWP1G302158+00684",0.0684155,302.1575402,0.0319430,0.0278747,0.0550456,1.6891690649338,0.981442078802731,0.488366245419832,33.630,0.0070498,-57.8424598
91803,"MWP1G320347-02024",-0.2023823,320.3465455,0.0250132,0.0264274,0.0404345,1.3800953368426,0.654424979504336,0.322740889090086,43.260,0.0065261,-39.6534545
91804,"MWP1G329338+01292",0.1292108,329.3377596,0.0235132,0.0229434,0.0371121,1.2408754782674,0.57697983863267,0.218813037829208,11.239,0.0043756,-30.6622404
91805,"MWP1G331667+00456",0.0455648,331.6673106,0.0844280,0.0838430,0.1153564,4.17441276840203,1.31218668056663,0.117515748039186,6.238,0.0072423,-28.3326894
91806,"MWP1G359737-04097",-0.4097309,359.7373267,0.0457276,0.0474109,0.0671117,2.38665450094936,0.907352088089646,0.264099258447284,14.244,0.0080881,-0.2626733
91807,"MWP1G015877+05533",0.5532828,15.8770997,0.0320191,0.0264995,0.0537777,1.63885735159362,0.925504314534613,0.561295610904481,68.939,0.0052281,15.8770997
91808,"MWP1G042836+02567",0.2566612,42.8362141,0.0309155,0.0312941,0.0463027,1.61338811532434,0.652831696344982,0.155080268139191,3.970,0.0049664,42.8362141
91809,"MWP1G038635-02260",-0.2260299,38.6347480,0.0252415,0.0234241,0.0419718,1.34105189136161,0.710100010533562,0.372581376824193,43.174,0.0056889,38.6347480
91810,"MWP1G052171-05832",-0.5832280,52.1706828,0.2145867,0.2102422,0.3111972,10.869873719258,4.09898371304203,0.200204634294607,19.871,0.0417426,52.1706828
91811,"MWP1G052253+07060",0.7060025,52.2534808,0.0397232,0.0399856,0.0645853,2.15467520598744,1.05481309011118,0.114375086011041,13.683,0.0089962,52.2534808
91812,"MWP1G304911+03813",0.3813490,304.9113009,0.0255198,0.0251285,0.0420210,1.3807752020434,0.70009927591591,0.174445629775342,15.211,0.0034585,-55.0886991
91813,"MWP1G310670-04461",-0.4461482,310.6700084,0.0238956,0.0237667,0.0396094,1.30242944284232,0.666681541553214,0.103728003004217,14.327,0.0074756,-49.3299916
91814,"MWP1G028991-06023",-0.6023319,28.9911249,0.0405506,0.0443781,0.0705054,2.35264454211644,1.27163204735054,0.40627129032407,40.550,0.0109760,28.9911249
91815,"MWP1G033719-04135",-0.4134722,33.7188579,0.0284628,0.0289122,0.0463484,1.55077819530886,0.7588360811574,0.175629208394267,13.525,0.0033335,33.7188579
91816,"MWP1G047180+03195",0.3194839,47.1802651,0.0459375,0.0499498,0.0691401,2.47780819285006,0.984984236116692,0.392684256798613,15.096,0.0071934,47.1802651
91817,"MWP1G355224+00886",0.0885805,355.2244238,0.1329332,0.1178125,0.1886847,6.39304362916864,2.36831862643043,0.463200731102332,36.684,0.0534853,-4.7755762
91818,"MWP1G039172-03984",-0.3983775,39.1724323,0.0350228,0.0348290,0.0524892,1.81486255969139,0.741038494245489,0.10505453945497,18.852,0.0074032,39.1724323
91819,"MWP1G332547-01436",-0.1436492,332.5470352,0.0338873,0.0306653,0.0624466,1.87986720260654,1.21247014856246,0.425581430657189,27.710,0.0070351,-27.4529648
91820,"MWP1G011780-01471",-0.1470709,11.7801964,0.0483250,0.0406714,0.0676920,2.26153071527615,0.823797865169731,0.540066497943542,10.312,0.0062508,11.7801964
91821,"MWP1G038951-05298",-0.5298485,38.9506764,0.0228253,0.0254168,0.0436999,1.39760950500085,0.886320190522123,0.439914054655096,9.404,0.0073383,38.9506764
91822,"MWP1G304021+04503",0.4503084,304.0213946,0.0231198,0.0265308,0.0363046,1.30317302136374,0.560247974781519,0.490515532891335,10.192,0.0052262,-55.9786054
91823,"MWP1G334401-05223",-0.5223213,334.4013858,0.0125380,0.0122717,0.0213451,0.68821039836462,0.373666196441753,0.20500670909905,6.967,0.0014927,-25.5986142
91824,"MWP1G003978-07973",-0.7973061,3.9776154,0.0248907,0.0230636,0.0410356,1.31587251968115,0.685267422940796,0.376060592810812,31.672,0.0038248,3.9776154
91825,"MWP1G013189+00428",0.0427643,13.1885378,0.0411525,0.0421258,0.0610587,2.14775148199976,0.844587567231075,0.213718011995338,21.866,0.0058149,13.1885378
91826,"MWP1G025291+02939",0.2939012,25.2910176,0.0452233,0.0565252,0.0672637,2.58363347220149,0.939147219054785,0.599925925596266,13.093,0.0073678,25.2910176
91827,"MWP1G033176-00097",-0.0097225,33.1759784,0.0498531,0.0550374,0.0817500,2.82158194391521,1.35429995675057,0.423696845783768,36.009,0.0159363,33.1759784
91828,"MWP1G045963-03839",-0.3838631,45.9630112,0.0207540,0.0209567,0.0352682,1.15228403623845,0.615789642116615,0.13874831483477,14.479,0.0032348,45.9630112
91829,"MWP1G332293-05367",-0.5366716,332.2926995,0.0131141,0.0124708,0.0229845,0.722376926972644,0.418840349145393,0.309357141837498,8.382,0.0013683,-27.7073005
91830,"MWP1G359291-02544",-0.2544347,359.2910109,0.0424952,0.0406252,0.0690705,2.25765516948966,1.12766857719302,0.293382860037574,29.604,0.0082656,-0.7089891
91831,"MWP1G359955-05070",-0.5069954,359.9545894,0.0559694,0.0465589,0.0925456,2.846495042345,1.55562699644594,0.55498031172893,29.602,0.0078129,-0.0454106
91832,"MWP1G011089-03769",-0.3769434,11.0885033,0.0430081,0.0451158,0.0670499,2.32407292196264,1.02019599846413,0.302080429088999,14.918,0.0087148,11.0885033
91833,"MWP1G025702+00298",0.0298349,25.7024492,0.0223763,0.0227625,0.0360821,1.2139494420446,0.581501089531549,0.183426120431557,62.522,0.0039121,25.7024492
91834,"MWP1G041132-05548",-0.5548420,41.1316561,0.0216910,0.0204194,0.0362998,1.16257947895735,0.619965795815373,0.337357499203322,13.023,0.0046751,41.1316561
91835,"MWP1G043279-04475",-0.4474882,43.2786316,0.0321390,0.0336107,0.0485457,1.70768320157616,0.696193681346243,0.292670517339259,26.016,0.0065553,43.2786316
91836,"MWP1G341358-02876",-0.2876097,341.3576228,0.0223228,0.0201624,0.0353338,1.14438698637552,0.552453154257814,0.429177800381907,5.452,0.0019603,-18.6423772
91837,"MWP1G347977-04626",-0.4626366,347.9773255,0.0570407,0.0569789,0.0900327,3.03904133249356,1.39973214573044,0.0465370819147477,32.451,0.0216976,-12.0226745
91838,"MWP1G027518+02015",0.2014541,27.5182179,0.0350172,0.0362214,0.0562858,1.90979488224401,0.902431008072314,0.255706499592147,31.540,0.0074367,27.5182179
91839,"MWP1G050043-02744",-0.2743840,50.0430132,0.0251195,0.0267625,0.0401816,1.38366388052516,0.639233609549901,0.344985193664902,23.626,0.0045947,50.0430132
91840,"MWP1G057114-01993",-0.1992741,57.1139942,0.0237669,0.0235896,0.0432505,1.35631612132819,0.826622319151288,0.121919066172695,7.685,0.0044522,57.1139942
91841,"MWP1G304071+01137",0.1136641,304.0709949,0.0301434,0.0317406,0.0442376,1.58375416342086,0.598103147308526,0.313223045128507,10.019,0.0054247,-55.9290051
91842,"MWP1G305535+03577",0.3576987,305.5347655,0.0301111,0.0293833,0.0454542,1.55381718686852,0.650984739005468,0.218533211954796,6.624,0.0017999,-54.4652345
91843,"MWP1G035544+00131",0.0131161,35.5444637,0.0225870,0.0231782,0.0353935,1.21242691403613,0.543362849379012,0.224416708863022,4.179,0.0038505,35.5444637
91844,"MWP1G050154-06584",-0.6584423,50.1538099,0.1027336,0.0849768,0.1355166,4.62503482495542,1.39550079548753,0.561971138974234,42.999,0.0223531,50.1538099
91845,"MWP1G323937-00185",-0.0184654,323.9366263,0.0766052,0.0601256,0.1132809,3.59448720412386,1.5634297533338,0.619652576329027,20.334,0.0172942,-36.0633737
91846,"MWP1G331265-01854",-0.1853825,331.2652817,0.0392775,0.0396963,0.0664907,2.17733754237294,1.15456790640195,0.14487545909763,22.130,0.0068037,-28.7347183
91847,"MWP1G019820-03215",-0.3215415,19.8204444,0.0105902,0.0109962,0.0218571,0.65465138786679,0.478055456049129,0.269221969320945,20.728,0.0013275,19.8204444
91848,"MWP1G027688+00778",0.0777848,27.6877329,0.0304770,0.0313020,0.0487526,1.65336529534737,0.775411482151042,0.228073761009698,12.367,0.0050986,27.6877329
91849,"MWP1G031613+03353",0.3352835,31.6128494,0.0391663,0.0403183,0.0597709,2.07772901368783,0.874239615134855,0.237337041292487,15.387,0.0041593,31.6128494
91850,"MWP1G030845+01399",0.1399222,30.8450566,0.0249677,0.0263431,0.0396739,1.36522632414589,0.624073758169994,0.318898166640172,24.325,0.0050143,30.8450566
91851,"MWP1G035260+01198",0.1197582,35.2599247,0.0127838,0.0124427,0.0212115,0.691163561854092,0.357576625092665,0.229461269406223,14.491,0.0019041,35.2599247
91852,"MWP1G044777-05495",-0.5494726,44.7765821,0.0184976,0.0196066,0.0317348,1.05227502082189,0.56174723795062,0.331550668817329,14.968,0.0033740,44.7765821
91853,"MWP1G050928-07067",-0.7067335,50.9282691,0.0233227,0.0226084,0.0410867,1.29755861645037,0.753714085525524,0.245592399495592,37.669,0.0070818,50.9282691
91854,"MWP1G060662-00267",-0.0266762,60.6623540,0.0417416,0.0429489,0.0715647,2.34536320235958,1.26536241804412,0.235436017850708,18.345,0.0119571,60.6623540
91855,"MWP1G316378-03439",-0.3439302,316.3783287,0.0541331,0.0543865,0.0804897,2.80599579224232,1.11821788720514,0.096419813337892,36.467,0.0142395,-43.6216713
91856,"MWP1G329380+03922",0.3922161,329.3796886,0.0489851,0.0518054,0.0753449,2.6386362105071,1.11863918068557,0.325448610899274,38.725,0.0077533,-30.6203114
